Parking,Day,Month,Year,DayWeek,Timeslot,Holiday,Schoolday,Temperature,Humidity,CheckIn,CheckOut
ELDER,19,12,2022,L,17,N,S,22.0,0.73,34,29
ELDER,19,12,2022,L,18,N,S,21.0,0.78,37,39
ELDER,19,12,2022,L,19,N,S,20.0,0.83,25,41
ELDER,19,12,2022,L,20,N,S,20.0,0.78,15,30
ELDER,19,12,2022,L,21,N,S,19.0,0.78,11,35
ELDER,19,12,2022,L,22,N,S,19.0,0.78,3,14
ELDER,19,12,2022,L,23,N,S,19.0,0.83,1,7
ELDER,20,12,2022,M,0,N,S,20.0,0.46,1,3
ELDER,20,12,2022,M,3,N,S,18.0,0.49,0,1
ELDER,20,12,2022,M,4,N,S,19.0,0.43,0,1
ELDER,20,12,2022,M,5,N,S,18.0,0.49,2,0
ELDER,20,12,2022,M,6,N,S,19.0,0.52,11,7
ELDER,20,12,2022,M,7,N,S,18.0,0.52,13,4
ELDER,20,12,2022,M,8,N,S,20.0,0.56,39,10
ELDER,20,12,2022,M,9,N,S,22.0,0.57,26,9
ELDER,20,12,2022,M,10,N,S,23.0,0.57,44,21
ELDER,20,12,2022,M,11,N,S,23.0,0.57,40,34
ELDER,20,12,2022,M,12,N,S,23.0,0.53,31,44
ELDER,20,12,2022,M,13,N,S,23.0,0.5,29,30
ELDER,20,12,2022,M,14,N,S,23.0,0.5,34,46
ELDER,20,12,2022,M,15,N,S,23.0,0.53,28,21
ELDER,20,12,2022,M,16,N,S,22.0,0.53,41,29
ELDER,20,12,2022,M,17,N,S,22.0,0.57,56,31
ELDER,20,12,2022,M,18,N,S,21.0,0.64,15,27
ELDER,20,12,2022,M,19,N,S,20.0,0.64,22,58
ELDER,20,12,2022,M,20,N,S,20.0,0.64,14,38
ELDER,20,12,2022,M,21,N,S,20.0,0.3,6,15
ELDER,20,12,2022,M,22,N,S,20.0,0.26,6,15
ELDER,20,12,2022,M,23,N,S,19.0,0.28,4,6
ELDER,21,12,2022,X,0,N,S,20.0,0.28,0,4
ELDER,21,12,2022,X,1,N,S,18.0,0.34,0,4
ELDER,21,12,2022,X,4,N,S,18.0,0.39,0,1
ELDER,21,12,2022,X,5,N,S,18.0,0.45,2,0
ELDER,21,12,2022,X,6,N,S,19.0,0.46,3,5
ELDER,21,12,2022,X,7,N,S,19.0,0.56,25,6
ELDER,21,12,2022,X,8,N,S,19.0,0.6,42,18
ELDER,21,12,2022,X,9,N,S,22.0,0.57,34,16
ELDER,21,12,2022,X,10,N,S,23.0,0.5,37,22
ELDER,21,12,2022,X,11,N,S,23.0,0.53,45,27
ELDER,21,12,2022,X,12,N,S,23.0,0.57,30,37
ELDER,21,12,2022,X,13,N,S,23.0,0.61,38,32
ELDER,21,12,2022,X,14,N,S,22.0,0.69,36,43
ELDER,21,12,2022,X,15,N,S,23.0,0.65,29,25
ELDER,21,12,2022,X,16,N,S,22.0,0.64,55,32
ELDER,21,12,2022,X,17,N,S,22.0,0.64,47,48
ELDER,21,12,2022,X,18,N,S,21.0,0.64,26,39
ELDER,21,12,2022,X,19,N,S,20.0,0.6,33,66
ELDER,21,12,2022,X,20,N,S,20.0,0.46,30,34
ELDER,21,12,2022,X,21,N,S,19.0,0.49,11,21
ELDER,21,12,2022,X,22,N,S,20.0,0.49,8,17
ELDER,21,12,2022,X,23,N,S,21.0,0.46,3,30
ELDER,22,12,2022,J,0,N,S,20.0,0.53,0,7
ELDER,22,12,2022,J,1,N,S,19.0,0.4,0,6
ELDER,22,12,2022,J,4,N,S,19.0,0.46,0,1
ELDER,22,12,2022,J,5,N,S,19.0,0.46,3,0
ELDER,22,12,2022,J,6,N,S,19.0,0.6,9,5
ELDER,22,12,2022,J,7,N,S,19.0,0.68,15,5
ELDER,22,12,2022,J,8,N,S,18.0,0.73,37,7
ELDER,22,12,2022,J,9,N,S,21.0,0.73,19,11
ELDER,22,12,2022,J,10,N,S,21.0,0.73,31,24
ELDER,22,12,2022,J,11,N,S,22.0,0.69,33,28
ELDER,22,12,2022,J,12,N,S,22.0,0.73,31,30
ELDER,22,12,2022,J,13,N,S,22.0,0.73,30,36
ELDER,22,12,2022,J,14,N,S,22.0,0.73,49,25
ELDER,22,12,2022,J,15,N,S,22.0,0.73,44,35
ELDER,22,12,2022,J,16,N,S,22.0,0.73,34,20
ELDER,22,12,2022,J,17,N,S,22.0,0.64,39,38
ELDER,22,12,2022,J,18,N,S,21.0,0.69,30,37
ELDER,22,12,2022,J,19,N,S,20.0,0.68,24,54
ELDER,22,12,2022,J,20,N,S,20.0,0.64,38,38
ELDER,22,12,2022,J,21,N,S,19.0,0.6,17,27
ELDER,22,12,2022,J,22,N,S,19.0,0.6,4,25
ELDER,22,12,2022,J,23,N,S,18.0,0.49,6,25
ELDER,23,12,2022,V,0,N,N,17.0,0.48,3,17
ELDER,23,12,2022,V,1,N,N,18.0,0.45,0,9
ELDER,23,12,2022,V,2,N,N,18.0,0.49,0,5
ELDER,23,12,2022,V,3,N,N,16.0,0.48,0,4
ELDER,23,12,2022,V,4,N,N,17.0,0.42,0,1
ELDER,23,12,2022,V,5,N,N,17.0,0.45,4,2
ELDER,23,12,2022,V,6,N,N,17.0,0.48,7,3
ELDER,23,12,2022,V,7,N,N,17.0,0.48,19,2
ELDER,23,12,2022,V,8,N,N,19.0,0.6,31,10
ELDER,23,12,2022,V,9,N,N,22.0,0.57,27,16
ELDER,23,12,2022,V,10,N,N,22.0,0.64,38,19
ELDER,23,12,2022,V,11,N,N,22.0,0.69,53,30
ELDER,23,12,2022,V,12,N,N,22.0,0.73,41,31
ELDER,23,12,2022,V,13,N,N,23.0,0.73,37,50
ELDER,23,12,2022,V,14,N,N,22.0,0.73,50,40
ELDER,23,12,2022,V,15,N,N,22.0,0.73,42,32
ELDER,23,12,2022,V,16,N,N,22.0,0.73,31,26
ELDER,23,12,2022,V,17,N,N,21.0,0.78,32,35
ELDER,23,12,2022,V,18,N,N,21.0,0.78,29,29
ELDER,23,12,2022,V,19,N,N,20.0,0.78,45,44
ELDER,23,12,2022,V,20,N,N,19.0,0.73,36,34
ELDER,23,12,2022,V,21,N,N,19.0,0.68,29,27
ELDER,23,12,2022,V,22,N,N,18.0,0.45,24,27
ELDER,23,12,2022,V,23,N,N,17.0,0.45,23,29
ELDER,24,12,2022,S,0,N,N,17.0,0.39,7,31
ELDER,24,12,2022,S,1,N,N,18.0,0.37,4,31
ELDER,24,12,2022,S,2,N,N,18.0,0.52,1,29
ELDER,24,12,2022,S,3,N,N,18.0,0.52,0,11
ELDER,24,12,2022,S,4,N,N,18.0,0.45,0,6
ELDER,24,12,2022,S,5,N,N,16.0,0.48,0,1
ELDER,24,12,2022,S,6,N,N,17.0,0.52,2,1
ELDER,24,12,2022,S,7,N,N,16.0,0.63,2,3
ELDER,24,12,2022,S,8,N,N,19.0,0.4,8,4
ELDER,24,12,2022,S,9,N,N,22.0,0.38,12,1
ELDER,24,12,2022,S,10,N,N,23.0,0.53,33,15
ELDER,24,12,2022,S,11,N,N,23.0,0.65,27,14
ELDER,24,12,2022,S,12,N,N,22.0,0.78,40,17
ELDER,24,12,2022,S,13,N,N,22.0,0.73,30,31
ELDER,24,12,2022,S,14,N,N,23.0,0.73,25,36
ELDER,24,12,2022,S,15,N,N,23.0,0.69,19,21
ELDER,24,12,2022,S,16,N,N,23.0,0.69,23,24
ELDER,24,12,2022,S,17,N,N,23.0,0.61,16,25
ELDER,24,12,2022,S,18,N,N,21.0,0.78,13,22
ELDER,24,12,2022,S,19,N,N,21.0,0.73,24,23
ELDER,24,12,2022,S,20,N,N,20.0,0.73,22,22
ELDER,24,12,2022,S,21,N,N,18.0,0.73,19,18
ELDER,24,12,2022,S,22,N,N,18.0,0.59,4,10
ELDER,24,12,2022,S,23,N,N,18.0,0.52,6,11
ELDER,25,12,2022,D,0,N,N,17.0,0.48,10,18
ELDER,25,12,2022,D,1,N,N,17.0,0.45,6,12
ELDER,25,12,2022,D,2,N,N,17.0,0.45,4,3
ELDER,25,12,2022,D,3,N,N,17.0,0.42,0,1
ELDER,25,12,2022,D,4,N,N,17.0,0.48,0,5
ELDER,25,12,2022,D,5,N,N,17.0,0.55,1,7
ELDER,25,12,2022,D,6,N,N,17.0,0.48,3,6
ELDER,25,12,2022,D,7,N,N,17.0,0.55,4,2
ELDER,25,12,2022,D,8,N,N,15.0,0.72,5,4
ELDER,25,12,2022,D,9,N,N,20.0,0.68,26,4
ELDER,25,12,2022,D,10,N,N,22.0,0.69,31,11
ELDER,25,12,2022,D,11,N,N,23.0,0.65,57,22
ELDER,25,12,2022,D,12,N,N,24.0,0.57,47,44
ELDER,25,12,2022,D,13,N,N,25.0,0.34,47,39
ELDER,25,12,2022,D,14,N,N,25.0,0.3,36,37
ELDER,25,12,2022,D,15,N,N,25.0,0.39,25,32
ELDER,25,12,2022,D,16,N,N,23.0,0.5,18,35
ELDER,25,12,2022,D,17,N,N,22.0,0.53,19,26
ELDER,25,12,2022,D,18,N,N,21.0,0.56,36,28
ELDER,25,12,2022,D,19,N,N,20.0,0.6,34,35
ELDER,25,12,2022,D,20,N,N,19.0,0.52,15,36
ELDER,25,12,2022,D,21,N,N,19.0,0.56,6,19
ELDER,25,12,2022,D,22,N,N,18.0,0.64,6,17
ELDER,25,12,2022,D,23,N,N,18.0,0.73,5,11
ELDER,26,12,2022,L,0,S,N,18.0,0.73,0,7
ELDER,26,12,2022,L,1,S,N,18.0,0.73,1,3
ELDER,26,12,2022,L,2,S,N,17.0,0.72,0,3
ELDER,26,12,2022,L,3,S,N,16.0,0.82,0,4
ELDER,26,12,2022,L,4,S,N,17.0,0.72,0,3
ELDER,26,12,2022,L,5,S,N,17.0,0.77,0,3
ELDER,26,12,2022,L,6,S,N,17.0,0.82,4,1
ELDER,26,12,2022,L,7,S,N,19.0,0.78,3,1
ELDER,26,12,2022,L,8,S,N,17.0,0.88,4,1
ELDER,26,12,2022,L,9,S,N,21.0,0.69,15,8
ELDER,26,12,2022,L,10,S,N,22.0,0.64,30,7
ELDER,26,12,2022,L,11,S,N,23.0,0.57,43,23
ELDER,26,12,2022,L,12,S,N,23.0,0.5,44,22
ELDER,26,12,2022,L,13,S,N,23.0,0.5,51,32
ELDER,26,12,2022,L,14,S,N,23.0,0.57,40,25
ELDER,26,12,2022,L,15,S,N,23.0,0.61,24,35
ELDER,26,12,2022,L,16,S,N,23.0,0.53,29,38
ELDER,26,12,2022,L,17,S,N,22.0,0.57,50,43
ELDER,26,12,2022,L,18,S,N,21.0,0.64,26,27
ELDER,26,12,2022,L,19,S,N,20.0,0.64,28,43
ELDER,26,12,2022,L,20,S,N,20.0,0.64,16,38
ELDER,26,12,2022,L,21,S,N,19.0,0.68,7,22
ELDER,26,12,2022,L,22,S,N,19.0,0.56,4,20
ELDER,26,12,2022,L,23,S,N,21.0,0.49,4,12
ELDER,27,12,2022,M,0,N,N,21.0,0.53,1,5
ELDER,27,12,2022,M,1,N,N,21.0,0.56,0,3
ELDER,27,12,2022,M,2,N,N,22.0,0.57,0,1
ELDER,27,12,2022,M,3,N,N,22.0,0.53,1,2
ELDER,27,12,2022,M,4,N,N,22.0,0.53,0,1
ELDER,27,12,2022,M,5,N,N,21.0,0.53,4,0
ELDER,27,12,2022,M,6,N,N,21.0,0.53,6,5
ELDER,27,12,2022,M,7,N,N,21.0,0.53,13,4
ELDER,27,12,2022,M,8,N,N,21.0,0.56,31,13
ELDER,27,12,2022,M,9,N,N,22.0,0.5,29,15
ELDER,27,12,2022,M,10,N,N,21.0,0.56,44,19
ELDER,27,12,2022,M,11,N,N,21.0,0.53,67,30
ELDER,27,12,2022,M,12,N,N,21.0,0.53,35,33
ELDER,27,12,2022,M,13,N,N,22.0,0.53,39,56
ELDER,27,12,2022,M,14,N,N,22.0,0.5,25,39
ELDER,27,12,2022,M,15,N,N,22.0,0.53,33,39
ELDER,27,12,2022,M,16,N,N,22.0,0.57,60,37
ELDER,27,12,2022,M,17,N,N,22.0,0.6,55,50
ELDER,27,12,2022,M,18,N,N,21.0,0.53,31,50
ELDER,27,12,2022,M,19,N,N,22.0,0.43,21,38
ELDER,27,12,2022,M,20,N,N,22.0,0.46,15,39
ELDER,27,12,2022,M,21,N,N,21.0,0.53,10,21
ELDER,27,12,2022,M,22,N,N,22.0,0.57,5,15
ELDER,27,12,2022,M,23,N,N,21.0,0.64,4,9
ELDER,28,12,2022,X,0,N,N,20.0,0.68,1,5
ELDER,28,12,2022,X,1,N,N,21.0,0.56,1,3
ELDER,28,12,2022,X,2,N,N,21.0,0.64,0,2
ELDER,28,12,2022,X,3,N,N,20.0,0.68,1,0
ELDER,28,12,2022,X,4,N,N,20.0,0.68,0,1
ELDER,28,12,2022,X,5,N,N,21.0,0.56,4,0
ELDER,28,12,2022,X,6,N,N,20.0,0.64,8,3
ELDER,28,12,2022,X,7,N,N,21.0,0.6,15,7
ELDER,28,12,2022,X,8,N,N,21.0,0.6,35,11
ELDER,28,12,2022,X,9,N,N,22.0,0.57,40,13
ELDER,28,12,2022,X,10,N,N,22.0,0.57,47,27
ELDER,28,12,2022,X,11,N,N,22.0,0.64,50,32
ELDER,28,12,2022,X,12,N,N,23.0,0.61,32,32
ELDER,28,12,2022,X,13,N,N,23.0,0.61,39,52
ELDER,28,12,2022,X,14,N,N,23.0,0.69,26,42
ELDER,28,12,2022,X,15,N,N,23.0,0.65,30,33
ELDER,28,12,2022,X,16,N,N,23.0,0.57,47,40
ELDER,28,12,2022,X,17,N,N,23.0,0.5,43,37
ELDER,28,12,2022,X,18,N,N,23.0,0.44,45,30
ELDER,28,12,2022,X,19,N,N,22.0,0.5,29,50
ELDER,28,12,2022,X,20,N,N,22.0,0.5,20,36
ELDER,28,12,2022,X,21,N,N,21.0,0.56,16,26
ELDER,28,12,2022,X,22,N,N,21.0,0.53,8,17
ELDER,28,12,2022,X,23,N,N,21.0,0.56,5,15
ELDER,29,12,2022,J,0,N,N,20.0,0.56,2,14
ELDER,29,12,2022,J,1,N,N,21.0,0.49,0,10
ELDER,29,12,2022,J,2,N,N,22.0,0.53,0,4
ELDER,29,12,2022,J,3,N,N,22.0,0.53,1,0
ELDER,29,12,2022,J,4,N,N,21.0,0.56,0,2
ELDER,29,12,2022,J,5,N,N,20.0,0.6,3,0
ELDER,29,12,2022,J,6,N,N,20.0,0.56,10,2
ELDER,29,12,2022,J,7,N,N,20.0,0.53,13,7
ELDER,29,12,2022,J,8,N,N,20.0,0.49,28,9
ELDER,29,12,2022,J,9,N,N,22.0,0.5,32,15
ELDER,29,12,2022,J,10,N,N,23.0,0.53,54,26
ELDER,29,12,2022,J,11,N,N,22.0,0.64,60,40
ELDER,29,12,2022,J,12,N,N,23.0,0.5,38,46
ELDER,29,12,2022,J,13,N,N,23.0,0.57,41,48
ELDER,29,12,2022,J,14,N,N,24.0,0.54,43,35
ELDER,29,12,2022,J,15,N,N,23.0,0.57,32,36
ELDER,29,12,2022,J,16,N,N,22.0,0.6,41,34
ELDER,29,12,2022,J,17,N,N,22.0,0.6,40,54
ELDER,29,12,2022,J,18,N,N,22.0,0.64,42,30
ELDER,29,12,2022,J,19,N,N,22.0,0.6,40,42
ELDER,29,12,2022,J,20,N,N,21.0,0.69,23,45
ELDER,29,12,2022,J,21,N,N,21.0,0.69,18,19
ELDER,29,12,2022,J,22,N,N,21.0,0.64,7,28
ELDER,29,12,2022,J,23,N,N,19.0,0.68,7,20
ELDER,30,12,2022,V,0,N,N,19.0,0.73,0,12
ELDER,30,12,2022,V,1,N,N,20.0,0.68,0,14
ELDER,30,12,2022,V,2,N,N,21.0,0.64,0,1
ELDER,30,12,2022,V,3,N,N,20.0,0.64,1,1
ELDER,30,12,2022,V,4,N,N,21.0,0.6,0,3
ELDER,30,12,2022,V,6,N,N,20.0,0.64,6,3
ELDER,30,12,2022,V,7,N,N,20.0,0.68,16,5
ELDER,30,12,2022,V,8,N,N,20.0,0.68,28,10
ELDER,30,12,2022,V,9,N,N,22.0,0.6,25,14
ELDER,30,12,2022,V,10,N,N,23.0,0.61,57,23
ELDER,30,12,2022,V,11,N,N,23.0,0.65,36,31
ELDER,30,12,2022,V,12,N,N,24.0,0.57,41,31
ELDER,30,12,2022,V,13,N,N,24.0,0.54,33,44
ELDER,30,12,2022,V,14,N,N,23.0,0.57,45,34
ELDER,30,12,2022,V,15,N,N,23.0,0.61,28,39
ELDER,30,12,2022,V,16,N,N,22.0,0.6,49,36
ELDER,30,12,2022,V,17,N,N,22.0,0.6,34,25
ELDER,30,12,2022,V,18,N,N,21.0,0.73,42,40
ELDER,30,12,2022,V,19,N,N,21.0,0.6,33,32
ELDER,30,12,2022,V,20,N,N,21.0,0.6,30,30
ELDER,30,12,2022,V,21,N,N,20.0,0.68,21,23
ELDER,30,12,2022,V,22,N,N,19.0,0.73,19,20
ELDER,30,12,2022,V,23,N,N,19.0,0.73,12,30
ELDER,31,12,2022,S,0,N,N,18.0,0.83,9,37
ELDER,31,12,2022,S,1,N,N,19.0,0.68,2,23
ELDER,31,12,2022,S,2,N,N,20.0,0.6,3,12
ELDER,31,12,2022,S,3,N,N,19.0,0.64,1,9
ELDER,31,12,2022,S,4,N,N,19.0,0.64,1,11
ELDER,31,12,2022,S,5,N,N,19.0,0.64,1,1
ELDER,31,12,2022,S,6,N,N,19.0,0.64,3,1
ELDER,31,12,2022,S,7,N,N,18.0,0.73,4,5
ELDER,31,12,2022,S,8,N,N,19.0,0.68,13,1
ELDER,31,12,2022,S,9,N,N,21.0,0.6,17,12
ELDER,31,12,2022,S,10,N,N,22.0,0.57,24,13
ELDER,31,12,2022,S,11,N,N,23.0,0.47,39,21
ELDER,31,12,2022,S,12,N,N,23.0,0.53,47,25
ELDER,31,12,2022,S,13,N,N,23.0,0.57,39,31
ELDER,31,12,2022,S,14,N,N,23.0,0.57,33,33
ELDER,31,12,2022,S,15,N,N,23.0,0.61,25,28
ELDER,31,12,2022,S,16,N,N,22.0,0.64,27,24
ELDER,31,12,2022,S,17,N,N,21.0,0.73,21,26
ELDER,31,12,2022,S,18,N,N,20.0,0.78,27,43
ELDER,31,12,2022,S,19,N,N,19.0,0.78,22,29
ELDER,31,12,2022,S,20,N,N,18.0,0.83,31,27
ELDER,31,12,2022,S,21,N,N,18.0,0.83,32,23
ELDER,31,12,2022,S,22,N,N,18.0,0.83,23,6
ELDER,31,12,2022,S,23,N,N,18.0,0.88,22,8
MATA,1,12,2022,J,0,N,S,19.0,0.64,0,1
MATA,1,12,2022,J,5,N,S,19.0,0.64,1,0
MATA,1,12,2022,J,6,N,S,19.0,0.68,3,2
MATA,1,12,2022,J,7,N,S,20.0,0.6,5,1
MATA,1,12,2022,J,8,N,S,20.0,0.56,16,3
MATA,1,12,2022,J,9,N,S,21.0,0.53,31,9
MATA,1,12,2022,J,10,N,S,22.0,0.5,23,18
MATA,1,12,2022,J,11,N,S,23.0,0.5,18,26
MATA,1,12,2022,J,12,N,S,24.0,0.5,17,15
MATA,1,12,2022,J,13,N,S,23.0,0.57,5,17
MATA,1,12,2022,J,14,N,S,23.0,0.53,4,29
MATA,1,12,2022,J,15,N,S,24.0,0.5,7,14
MATA,1,12,2022,J,16,N,S,23.0,0.53,31,8
MATA,1,12,2022,J,17,N,S,22.0,0.6,31,18
MATA,1,12,2022,J,18,N,S,22.0,0.57,27,21
MATA,1,12,2022,J,19,N,S,21.0,0.64,6,25
MATA,1,12,2022,J,20,N,S,20.0,0.78,6,29
MATA,1,12,2022,J,21,N,S,20.0,0.78,0,13
MATA,1,12,2022,J,22,N,S,20.0,0.78,0,4
MATA,1,12,2022,J,23,N,S,20.0,0.73,0,4
MATA,2,12,2022,V,0,N,S,19.0,0.78,0,2
MATA,2,12,2022,V,5,N,S,19.0,0.78,1,0
MATA,2,12,2022,V,6,N,S,18.0,0.94,7,1
MATA,2,12,2022,V,7,N,S,18.0,0.94,20,1
MATA,2,12,2022,V,8,N,S,19.0,0.88,26,4
MATA,2,12,2022,V,9,N,S,20.0,0.78,29,18
MATA,2,12,2022,V,10,N,S,22.0,0.69,23,11
MATA,2,12,2022,V,11,N,S,22.0,0.69,24,19
MATA,2,12,2022,V,12,N,S,24.0,0.61,22,20
MATA,2,12,2022,V,13,N,S,24.0,0.5,15,31
MATA,2,12,2022,V,14,N,S,24.0,0.5,6,41
MATA,2,12,2022,V,15,N,S,24.0,0.5,18,19
MATA,2,12,2022,V,16,N,S,23.0,0.53,22,7
MATA,2,12,2022,V,17,N,S,20.0,0.83,23,14
MATA,2,12,2022,V,18,N,S,20.0,0.78,29,15
MATA,2,12,2022,V,19,N,S,20.0,0.73,16,20
MATA,2,12,2022,V,20,N,S,20.0,0.73,4,26
MATA,2,12,2022,V,21,N,S,19.0,0.78,1,25
MATA,2,12,2022,V,22,N,S,19.0,0.78,0,7
MATA,2,12,2022,V,23,N,S,19.0,0.73,0,6
MATA,3,12,2022,S,0,N,N,18.0,0.77,0,2
MATA,3,12,2022,S,4,N,N,19.0,0.73,0,1
MATA,3,12,2022,S,8,N,N,20.0,0.73,2,0
MATA,3,12,2022,S,9,N,N,19.0,0.83,7,0
MATA,3,12,2022,S,10,N,N,20.0,0.78,7,4
MATA,3,12,2022,S,11,N,N,21.0,0.73,12,4
MATA,3,12,2022,S,12,N,N,21.0,0.73,6,9
MATA,3,12,2022,S,13,N,N,20.0,0.78,1,9
MATA,3,12,2022,S,14,N,N,19.0,0.94,4,5
MATA,3,12,2022,S,15,N,N,18.0,0.94,2,4
MATA,3,12,2022,S,16,N,N,18.0,0.94,3,1
MATA,3,12,2022,S,17,N,N,18.0,0.88,5,2
MATA,3,12,2022,S,18,N,N,18.0,0.88,14,4
MATA,3,12,2022,S,19,N,N,18.0,0.88,14,3
MATA,3,12,2022,S,20,N,N,18.0,0.83,4,4
MATA,3,12,2022,S,21,N,N,19.0,0.78,2,11
MATA,3,12,2022,S,22,N,N,18.0,0.88,4,8
MATA,3,12,2022,S,23,N,N,18.0,0.88,0,8
MATA,4,12,2022,D,0,N,N,19.0,0.83,0,6
MATA,4,12,2022,D,1,N,N,19.0,0.83,0,2
MATA,4,12,2022,D,3,N,N,18.0,0.94,0,2
MATA,4,12,2022,D,8,N,N,18.0,0.94,0,1
MATA,4,12,2022,D,10,N,N,21.0,0.73,3,1
MATA,4,12,2022,D,11,N,N,22.0,0.64,4,2
MATA,4,12,2022,D,12,N,N,23.0,0.61,3,2
MATA,4,12,2022,D,13,N,N,23.0,0.57,3,5
MATA,4,12,2022,D,14,N,N,25.0,0.44,2,1
MATA,4,12,2022,D,15,N,N,23.0,0.5,2,0
MATA,4,12,2022,D,16,N,N,23.0,0.57,3,4
MATA,4,12,2022,D,17,N,N,22.0,0.6,0,2
MATA,4,12,2022,D,18,N,N,21.0,0.64,6,4
MATA,4,12,2022,D,19,N,N,20.0,0.68,3,1
MATA,4,12,2022,D,20,N,N,20.0,0.68,1,4
MATA,4,12,2022,D,21,N,N,20.0,0.78,0,4
MATA,5,12,2022,L,6,N,S,20.0,0.68,6,1
MATA,5,12,2022,L,7,N,S,20.0,0.68,15,2
MATA,5,12,2022,L,8,N,S,20.0,0.73,20,1
MATA,5,12,2022,L,9,N,S,22.0,0.64,28,16
MATA,5,12,2022,L,10,N,S,24.0,0.54,22,10
MATA,5,12,2022,L,11,N,S,24.0,0.54,21,25
MATA,5,12,2022,L,12,N,S,24.0,0.61,17,26
MATA,5,12,2022,L,13,N,S,24.0,0.65,7,19
MATA,5,12,2022,L,14,N,S,24.0,0.61,4,23
MATA,5,12,2022,L,15,N,S,24.0,0.61,15,12
MATA,5,12,2022,L,16,N,S,23.0,0.69,25,7
MATA,5,12,2022,L,17,N,S,22.0,0.78,27,14
MATA,5,12,2022,L,18,N,S,22.0,0.73,22,18
MATA,5,12,2022,L,19,N,S,22.0,0.73,9,23
MATA,5,12,2022,L,20,N,S,21.0,0.83,3,23
MATA,5,12,2022,L,21,N,S,21.0,0.78,1,14
MATA,5,12,2022,L,22,N,S,20.0,0.83,0,5
MATA,5,12,2022,L,23,N,S,20.0,0.83,0,1
MATA,6,12,2022,M,0,S,N,19.0,0.88,1,1
MATA,6,12,2022,M,9,S,N,22.0,0.69,1,0
MATA,6,12,2022,M,10,S,N,22.0,0.69,6,1
MATA,6,12,2022,M,11,S,N,23.0,0.69,0,3
MATA,6,12,2022,M,12,S,N,24.0,0.61,3,3
MATA,6,12,2022,M,13,S,N,24.0,0.65,4,2
MATA,6,12,2022,M,14,S,N,24.0,0.69,3,1
MATA,6,12,2022,M,15,S,N,23.0,0.65,0,3
MATA,6,12,2022,M,16,S,N,23.0,0.69,0,4
MATA,6,12,2022,M,17,S,N,23.0,0.65,1,2
MATA,6,12,2022,M,18,S,N,22.0,0.69,10,0
MATA,6,12,2022,M,19,S,N,21.0,0.73,5,6
MATA,6,12,2022,M,20,S,N,20.0,0.83,1,3
MATA,6,12,2022,M,21,S,N,20.0,0.83,0,3
MATA,6,12,2022,M,22,S,N,20.0,0.78,1,2
MATA,6,12,2022,M,23,S,N,20.0,0.78,1,1
MATA,7,12,2022,X,6,N,N,18.0,0.73,7,1
MATA,7,12,2022,X,7,N,N,19.0,0.68,20,1
MATA,7,12,2022,X,8,N,N,20.0,0.64,15,7
MATA,7,12,2022,X,9,N,N,22.0,0.6,22,10
MATA,7,12,2022,X,10,N,N,22.0,0.57,18,14
MATA,7,12,2022,X,11,N,N,22.0,0.64,25,16
MATA,7,12,2022,X,12,N,N,23.0,0.65,17,15
MATA,7,12,2022,X,13,N,N,24.0,0.61,7,19
MATA,7,12,2022,X,14,N,N,23.0,0.73,6,29
MATA,7,12,2022,X,15,N,N,23.0,0.73,19,13
MATA,7,12,2022,X,16,N,N,21.0,0.94,14,14
MATA,7,12,2022,X,17,N,N,21.0,0.88,32,14
MATA,7,12,2022,X,18,N,N,21.0,0.94,21,18
MATA,7,12,2022,X,19,N,N,22.0,0.88,4,23
MATA,7,12,2022,X,20,N,N,22.0,0.88,3,26
MATA,7,12,2022,X,21,N,N,22.0,0.88,2,10
MATA,7,12,2022,X,22,N,N,21.0,0.73,0,1
MATA,8,12,2022,J,0,S,N,21.0,0.83,0,2
MATA,8,12,2022,J,1,S,N,20.0,1.0,1,0
MATA,8,12,2022,J,2,S,N,21.0,0.88,0,1
MATA,8,12,2022,J,6,S,N,21.0,0.88,0,1
MATA,8,12,2022,J,9,S,N,22.0,0.88,0,1
MATA,8,12,2022,J,10,S,N,22.0,0.88,1,0
MATA,8,12,2022,J,11,S,N,23.0,0.83,2,3
MATA,8,12,2022,J,12,S,N,24.0,0.74,4,1
MATA,8,12,2022,J,13,S,N,25.0,0.69,5,3
MATA,8,12,2022,J,14,S,N,24.0,0.74,1,3
MATA,8,12,2022,J,15,S,N,23.0,0.78,2,1
MATA,8,12,2022,J,16,S,N,23.0,0.73,5,0
MATA,8,12,2022,J,17,S,N,23.0,0.73,8,3
MATA,8,12,2022,J,18,S,N,22.0,0.78,14,5
MATA,8,12,2022,J,19,S,N,22.0,0.78,6,9
MATA,8,12,2022,J,20,S,N,21.0,0.83,0,8
MATA,8,12,2022,J,21,S,N,21.0,0.83,2,11
MATA,8,12,2022,J,22,S,N,21.0,0.83,0,1
MATA,8,12,2022,J,23,S,N,21.0,0.83,0,2
MATA,9,12,2022,V,6,N,S,20.0,0.88,6,1
MATA,9,12,2022,V,7,N,S,20.0,0.88,20,2
MATA,9,12,2022,V,8,N,S,21.0,0.83,25,6
MATA,9,12,2022,V,9,N,S,22.0,0.83,18,5
MATA,9,12,2022,V,10,N,S,22.0,0.83,21,17
MATA,9,12,2022,V,11,N,S,23.0,0.78,19,20
MATA,9,12,2022,V,12,N,S,24.0,0.69,9,17
MATA,9,12,2022,V,13,N,S,24.0,0.74,7,12
